CLASSID,RACEID,SOURCE,SPELLID,SPELLNAME,RANK,ICON_NAME,TOOLTIP,SPELLTYPE,WeaponDmg,School,Dispel,Mechanic,Targets,TargetCreatureType,CastingTimeIndex,RecoveryTime,ProcCharges,MaxLevel,BaseLevel,DurationIndex,ManaCost,ManaPerSecond,PowerType,RangeIndex,Speed,EffectDieSides1,EffectRealPointsPerLevel1,EffectBasePoints1,EffectMechanic1,EffectDieSides2,EffectRealPointsPerLevel2,EffectBasePoints2,EffectMechanic2,ManaCostPercentage,StartRecoveryTime,EffectBonusCoefficient1,EffectAmplitude1,EffectApplyAuraName1,EffectBonusCoefficient2,EffectAmplitude2,EffectApplyAuraName2,EffectPointsPerComboPoint1
1,0,Ability,10901,Power Word: Shield,10,spell_holy_powerwordshield,"<table><tr><td><table width=""100%""><tr><td><a class=""whtt-name"" href=""/classic/spell=10901/power-word-shield""><b class=""whtt-name"">Power Word: Shield</b></a></td><th><b class=""q0""><br>Level <!--lvl-->60</b></th></tr></table><table width=""100%""><tr><td>500 Mana</td><th>40 yd range</th></tr></table><table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->4 sec cooldown<!--cooldownText--><!--baseCooldown:4 sec cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Priest</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><div class=""q"">Draws on the soul of the party member to shield them, absorbing <!--ppl10901:60:65:942:430:1-->942 damage. &nbsp;Lasts 30 sec. &nbsp;While the shield holds, spellcasting will not be interrupted by damage. &nbsp;Once shielded, the target cannot be shielded again for 15 sec.</div></td></tr></table>",4,0,1,1,19,0,0,1,0,0,65,60,9,500,0,0,5,0,1,4.3,941,0,0,0,0,0,0,1500,0.1,0,69,0,0,0,0
1,0,Ability,10952,Inner Fire,6,spell_holy_innerfire,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=10952/inner-fire""><b class=""whtt-name"">Inner Fire</b></a><br />315 Mana<br />Instant<div class=""wowhead-tooltip-requirements"">Requires Priest</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><div class=""q"">A burst of Holy energy fills the caster, increasing armor by 1395. &nbsp;Each melee or ranged damage hit against the priest will remove one charge. &nbsp;Lasts 10 min or until 20 charges are used.</div></td></tr></table>",4,0,1,1,0,0,0,1,0,20,0,60,6,315,0,0,1,0,1,0,1394,0,0,0,0,0,0,1500,0,0,22,0,0,0,0
1,1,Ability,19275,Feedback,5,spell_shadow_ritualofsacrifice,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=19275/feedback""><b class=""whtt-name"">Feedback</b></a><br />580 Mana<table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->3 min cooldown<!--cooldownText--><!--baseCooldown:3 min cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Priest</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><div class=""q"">The priest becomes surrounded with anti-magic energy. &nbsp;Any successful spell cast against the priest will burn 105 of the attacker's Mana, causing 1 Shadow damage for each point of Mana burned. &nbsp;Lasts 15 sec.</div></td></tr></table>",4,0,5,1,0,0,0,1,0,0,0,60,8,580,0,0,1,0,1,0,-1,0,0,0,0,0,0,1500,0,0,42,0,0,0,0
1,4,Ability,19293,Elune’s Grace,5,spell_holy_elunesgrace,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=19293/elunes-grace""><b class=""whtt-name"">Elune's Grace</b></a><br />240 Mana<table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->5 min cooldown<!--cooldownText--><!--baseCooldown:5 min cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Priest</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><div class=""q"">Reduces ranged damage taken by 95 and increases chance to dodge by 10% for 15 sec.</div></td></tr></table>",4,0,1,1,0,0,0,1,0,0,0,60,8,240,0,0,1,0,1,0,-96,0,1,0,9,0,0,1500,0,0,113,1,0,49,0
1,0,Ability,21564,Prayer of Fortitude,2,spell_holy_prayeroffortitude,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=21564/prayer-of-fortitude""><b class=""whtt-name"">Prayer of Fortitude</b></a><table width=""100%""><tr><td>3400 Mana</td><th>40 yd range</th></tr></table>Instant<div class=""wowhead-tooltip-requirements"">Requires Priest</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td>Reagents:<br /><div class=""indent q1""><a href=""/classic/item=17029/sacred-candle"">Sacred Candle</a></div><div class=""q"">Power infuses the target's party, increasing their Stamina by 54 for 1 hour.</div></td></tr></table>",4,0,1,1,0,256,0,1,0,0,70,60,42,3400,0,0,5,0,1,0,53,0,0,0,0,0,0,1500,0,0,29,0,0,0,0
1,0,Ability,27681,Prayer of Spirit,1,spell_holy_prayerofspirit,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=27681/prayer-of-spirit""><b class=""whtt-name"">Prayer of Spirit</b></a><table width=""100%""><tr><td>1940 Mana</td><th>40 yd range</th></tr></table>Instant<div class=""wowhead-tooltip-requirements"">Requires Priest</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td>Reagents:<br /><div class=""indent q1""><a href=""/classic/item=17029/sacred-candle"">Sacred Candle</a></div><div class=""q"">Power infuses the target's party, increasing their Spirit by 40 for 1 hour.</div></td></tr></table>",4,0,1,1,0,256,0,1,0,0,70,60,42,1940,0,0,5,0,1,0,39,0,0,0,0,0,0,1500,0,0,29,0,0,0,0
1,0,Ability,27683,Prayer of Shadow Protection,1,spell_holy_prayerofshadowprotection,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=27683/prayer-of-shadow-protection""><b class=""whtt-name"">Prayer of Shadow Protection</b></a><table width=""100%""><tr><td>1300 Mana</td><th>40 yd range</th></tr></table>Instant<div class=""wowhead-tooltip-requirements"">Requires Priest</div><span class=""wowhead-tooltip-requirements"">Requires level 56</span><br /></td></tr></table><table><tr><td>Reagents:<br /><div class=""indent q1""><a href=""/classic/item=17029/sacred-candle"">Sacred Candle</a></div><div class=""q"">Power infuses the target's party, increasing their Shadow resistance by 60 for 20 min.</div></td></tr></table>",4,0,1,1,0,256,0,1,0,0,0,56,40,1300,0,0,5,0,1,0,59,0,0,0,0,0,0,1500,0,0,143,0,0,0,0
1,0,Talent,10060,Power Infusion,,spell_holy_powerinfusion,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=10060/power-infusion""><b class=""whtt-name"">Power Infusion</b></a><div class=""q0"">Talent</div><table width=""100%""><tr><td>20% of base mana</td><th>30 yd range</th></tr></table><table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->3 min cooldown<!--cooldownText--><!--baseCooldown:3 min cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Priest</div></td></tr></table><table><tr><td><div class=""q"">Infuses the target with power, increasing their spell damage and healing by 20%. &nbsp;Lasts 15 sec.</div></td></tr></table>",4,0,1,1,0,0,0,1,180000,0,0,40,8,0,0,0,4,0,1,0,19,0,1,0,19,0,20,0,1,0,136,1,0,79,0
1,0,Talent,14751,Inner Focus,,spell_frost_windwalkon,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=14751/inner-focus""><b class=""whtt-name"">Inner Focus</b></a><div class=""q0"">Talent</div><table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->3 min cooldown<!--cooldownText--><!--baseCooldown:3 min cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Priest</div></td></tr></table><table><tr><td><div class=""q"">When activated, reduces the Mana cost of your next spell by 100% and increases its critical effect chance by 25% if it is capable of a critical effect.</div></td></tr></table>",4,0,0,1,0,0,0,1,180000,1,0,0,21,0,0,0,1,0,1,0,-101,0,1,0,24,0,0,0,0,0,108,0,0,107,0
1,0,Talent,15286,Vampiric Embrace,,spell_shadow_unsummonbuilding,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=15286/vampiric-embrace""><b class=""whtt-name"">Vampiric Embrace</b></a><div class=""q0"">Talent</div><table width=""100%""><tr><td>40 Mana</td><th>30 yd range</th></tr></table><table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->10 sec cooldown<!--cooldownText--><!--baseCooldown:10 sec cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Priest</div></td></tr></table><table><tr><td><div class=""q"">Afflicts your target with Shadow energy that causes all party members to be healed for 20% of any Shadow spell damage you deal for 1 min<!--sp440247:0--><!--sp440247-->.</div></td></tr></table>",4,0,5,2,0,0,0,1,10000,0,0,1,3,40,0,0,4,0,1,0,19,0,0,0,0,0,0,1500,1,0,4,0,0,0,0
2,0,Ability,1020,Divine Shield,2,spell_holy_divineintervention,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=1020/divine-shield""><b class=""whtt-name"">Divine Shield</b></a><br />110 Mana<table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->5 min cooldown<!--cooldownText--><!--baseCooldown:5 min cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Paladin</div><span class=""wowhead-tooltip-requirements"">Requires level 50</span><br /></td></tr></table><table><tr><td><div class=""q"">Protects the paladin from all damage and spells for 12 sec, but increases the time between your attacks by 100%. &nbsp;Once protected, the target cannot be made invulnerable by Divine Shield, Divine Protection or Blessing of Protection again for 1 min.</div></td></tr></table>",4,0,1,0,25,0,0,1,0,0,0,50,29,110,0,0,1,0,1,0,-1,0,1,0,-101,0,0,1500,0,0,39,0,0,138,0
2,0,Ability,1044,Blessing of Freedom,,spell_holy_sealofvalor,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=1044/blessing-of-freedom""><b class=""whtt-name"">Blessing of Freedom</b></a><table width=""100%""><tr><td>10% of base mana</td><th>30 yd range</th></tr></table><table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->20 sec cooldown<!--cooldownText--><!--baseCooldown:20 sec cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Paladin</div><span class=""wowhead-tooltip-requirements"">Requires level 18</span><br /></td></tr></table><table><tr><td><div class=""q"">Places a Blessing on the friendly target, granting immunity to movement impairing effects for 10 sec. &nbsp;Players may only have one Blessing on them per Paladin at any one time.</div></td></tr></table>",4,0,1,1,0,0,0,1,20000,0,0,18,1,0,0,0,4,0,1,0,-1,0,1,0,-1,0,10,1500,0,0,77,0,0,77,0
2,0,Ability,10278,Blessing of Protection,3,spell_holy_sealofprotection,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=10278/blessing-of-protection""><b class=""whtt-name"">Blessing of Protection</b></a><table width=""100%""><tr><td>7% of base mana</td><th>30 yd range</th></tr></table><table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->5 min cooldown<!--cooldownText--><!--baseCooldown:5 min cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Paladin</div><span class=""wowhead-tooltip-requirements"">Requires level 38</span><br /></td></tr></table><table><tr><td><div class=""q"">A targeted party member is protected from all physical attacks for 10 sec, but during that time they cannot attack or use physical abilities. &nbsp;Players may only have one Blessing on them per Paladin at any one time. &nbsp;Once protected, the target cannot be made invulnerable by Divine Shield, Divine Protection or Blessing of Protection again for 1 min.<!--cooldown:20174:4 min cooldown--><!--cooldown:20175:3 min cooldown--></div></td></tr></table>",4,0,1,1,25,0,0,1,0,0,0,38,1,0,0,0,4,0,1,0,-1,0,1,0,-1,0,7,1500,0,0,39,0,0,25,0
2,0,Ability,19752,Divine Intervention,,spell_nature_timestop,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=19752/divine-intervention""><b class=""whtt-name"">Divine Intervention</b></a><br />40 yd range<table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->1 hour cooldown<!--cooldownText--><!--baseCooldown:1 hour cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Paladin</div><span class=""wowhead-tooltip-requirements"">Requires level 30</span><br /></td></tr></table><table><tr><td>Reagents:<br /><div class=""indent q1""><a href=""/classic/item=17033/symbol-of-divinity"">Symbol of Divinity</a></div><div class=""q"">The paladin sacrifices <dfn title=""herself"">himself</dfn> to remove the targeted party member from harms way. &nbsp;Enemies will stop attacking the protected party member, who will be immune to all harmful attacks but cannot take any action for 3 min.</div></td></tr></table>",4,0,1,0,0,0,0,1,3600000,0,0,30,0,0,0,0,5,0,1,0,-1,0,1,0,-1,0,0,1500,1,0,0,1,0,0,0
2,0,Ability,20293,Seal of Righteousness,8,ability_thunderbolt,"<table><tr><td><table width=""100%""><tr><td><a class=""whtt-name"" href=""/classic/spell=20293/seal-of-righteousness""><b class=""whtt-name"">Seal of Righteousness</b></a></td><th><b class=""q0""><br>Level <!--lvl-->60</b></th></tr></table>200 Mana<br />Instant<div class=""wowhead-tooltip-requirements"">Requires Paladin</div><span class=""wowhead-tooltip-requirements"">Requires level 58</span><br /></td></tr></table><table><tr><td><div class=""q"">Fills the Paladin with holy spirit for 30 sec, granting each melee attack an additional <!--ppl20293:58:64:20:54:1-->22 to <!--ppl20293:58:64:71:188:1-->75 Holy damage. &nbsp;Slower weapons cause more Holy damage per swing. &nbsp;Only one Seal can be active on the Paladin at any one time.<br /><br />Unleashing this Seal's energy will cause <!--ppl20293:58:64:162:410-->170 to <!--ppl20293:58:64:178:410:1-->187 Holy damage to an enemy.</div></td></tr></table>",4,0,1,1,0,0,0,1,0,0,64,58,9,200,0,0,1,0,1,47,1785,0,0,0,0,0,0,1500,0,0,4,0,0,0,0
2,0,Ability,20308,Seal of the Crusader,6,spell_holy_holysmite,"<table><tr><td><table width=""100%""><tr><td><a class=""whtt-name"" href=""/classic/spell=20308/seal-of-the-crusader""><b class=""whtt-name"">Seal of the Crusader</b></a></td><th><b class=""q0""><br>Level <!--lvl-->60</b></th></tr></table>160 Mana<br />Instant<div class=""wowhead-tooltip-requirements"">Requires Paladin</div><span class=""wowhead-tooltip-requirements"">Requires level 52</span><br /></td></tr></table><table><tr><td><div class=""q"">Fills the Paladin with the spirit of a crusader for 30 sec, granting <!--ppl20308:52:60:306:240:1-->326 melee attack power. &nbsp;The Paladin also attacks 40% faster, but deals less damage with each attack. &nbsp;Only one Seal can be active on the Paladin at any one time.<br /><br />Unleashing this Seal's energy will judge an enemy for 10 sec, increasing Holy damage taken by up to 140. &nbsp;Your melee strikes will refresh the spell's duration. &nbsp;Only one Judgement per Paladin can be active at any one time.</div></td></tr></table>",4,0,1,1,0,0,0,1,0,0,60,52,9,160,0,0,1,0,1,2.4,305,0,1,0,39,0,0,1500,0,0,99,0,0,9,0
2,0,Ability,20349,Seal of Light,4,spell_holy_healingaura,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=20349/seal-of-light""><b class=""whtt-name"">Seal of Light</b></a><br />210 Mana<br />Instant<div class=""wowhead-tooltip-requirements"">Requires Paladin</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><div class=""q"">Fills the Paladin with divine light for 30 sec, giving each melee attack a chance to heal the Paladin for 94. &nbsp;Only one Seal can be active on the Paladin at any one time.<br /><br />Unleashing this Seal's energy will judge an enemy for 10 sec, granting melee attacks made against the judged enemy a chance of healing the attacker for 61. &nbsp;Your melee strikes will refresh the spell's duration. &nbsp;Only one Judgement per Paladin can be active at any one time.</div></td></tr></table>",4,0,1,1,0,0,0,1,0,0,0,60,9,210,0,0,1,0,1,0,-1,0,0,0,0,0,0,1500,0,0,42,0,0,0,0
2,0,Ability,20357,Seal of Wisdom,3,spell_holy_righteousnessaura,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=20357/seal-of-wisdom""><b class=""whtt-name"">Seal of Wisdom</b></a><br />200 Mana<br />Instant<div class=""wowhead-tooltip-requirements"">Requires Paladin</div><span class=""wowhead-tooltip-requirements"">Requires level 58</span><br /></td></tr></table><table><tr><td><div class=""q"">Fills the Paladin with divine wisdom for 30 sec, giving each melee attack a chance to restore 90 of the Paladin's mana. &nbsp;Only one Seal can be active on the Paladin at any one time.<br /><br />Unleashing this Seal's energy will judge an enemy for 10 sec, granting attacks and spells used against the judged enemy a chance to restore 59 mana to the attacker. &nbsp;Your melee strikes will refresh the spell's duration. &nbsp;Only one Judgement per Paladin can be active at any one time.</div></td></tr></table>",4,0,1,1,0,0,0,1,0,0,0,58,9,200,0,0,1,0,1,0,-1,0,0,0,0,0,0,1500,0,0,42,0,0,0,0
2,0,Ability,20729,Blessing of Sacrifice,2,spell_holy_sealofsacrifice,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=20729/blessing-of-sacrifice""><b class=""whtt-name"">Blessing of Sacrifice</b></a><table width=""100%""><tr><td>100 Mana</td><th>30 yd range</th></tr></table>Instant<div class=""wowhead-tooltip-requirements"">Requires Paladin</div><span class=""wowhead-tooltip-requirements"">Requires level 54</span><br /></td></tr></table><table><tr><td><div class=""q"">Places a Blessing on the party member, transfering 55 damage taken per hit to the caster. &nbsp;Lasts 30 sec. &nbsp;Players may only have one Blessing on them per Paladin at any one time.</div></td></tr></table>",4,0,1,1,0,0,0,1,0,0,0,54,9,100,0,0,4,0,1,0,54,0,0,0,0,0,0,1500,0,0,153,0,0,0,0
2,0,Ability,25780,Righteous Fury,,spell_holy_sealoffury,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=25780/righteous-fury""><b class=""whtt-name"">Righteous Fury</b></a><br />30% of base mana<br />Instant<div class=""wowhead-tooltip-requirements"">Requires Paladin</div><span class=""wowhead-tooltip-requirements"">Requires level 16</span><br /></td></tr></table><table><tr><td><div class=""q"">Increases the threat generated by your Holy attacks by 60%. &nbsp;Lasts 30 min.</div></td></tr></table>",4,0,1,1,0,0,0,1,0,0,0,16,30,0,0,0,1,0,1,0,59,0,0,0,0,0,30,1500,1,0,10,0,0,0,0
2,0,Ability,25890,Greater Blessing of Light,,spell_holy_greaterblessingoflight,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=25890/greater-blessing-of-light""><b class=""whtt-name"">Greater Blessing of Light</b></a><table width=""100%""><tr><td>260 Mana</td><th>40 yd range</th></tr></table>Instant<div class=""wowhead-tooltip-requirements"">Requires Paladin</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td>Reagents:<br /><div class=""indent q1""><a href=""/classic/item=21177/symbol-of-kings"">Symbol of Kings</a></div><div class=""q"">Gives all members of the raid or group that share the same class with the target the Greater Blessing of Light, increasing the effects of Holy Light spells used on the target by up to 400 and the effect Flash of Light spells used on the target by up to 115. &nbsp;Lasts 15 min. &nbsp;Players may only have one Blessing on them per Paladin at any one time.</div></td></tr></table>",4,0,1,1,0,0,0,1,0,0,0,60,347,260,0,0,5,0,1,0,399,0,1,0,114,0,0,1500,0,0,4,0,0,4,0
2,0,Ability,25895,Greater Blessing of Salvation,,spell_holy_greaterblessingofsalvation,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=25895/greater-blessing-of-salvation""><b class=""whtt-name"">Greater Blessing of Salvation</b></a><table width=""100%""><tr><td>16% of base mana</td><th>40 yd range</th></tr></table>Instant<div class=""wowhead-tooltip-requirements"">Requires Paladin</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td>Reagents:<br /><div class=""indent q1""><a href=""/classic/item=21177/symbol-of-kings"">Symbol of Kings</a></div><div class=""q"">Gives all members of the raid or group that share the same class with the target the Greater Blessing of Salvation, reducing the amount of all threat generated by 30% for 15 min. &nbsp;Players may only have one Blessing on them per Paladin at any one time.</div></td></tr></table>",4,0,1,1,0,0,0,1,0,0,0,60,347,0,0,0,5,0,1,0,-31,0,0,0,0,0,16,1500,0,0,10,0,0,0,0
2,0,Ability,25898,Greater Blessing of Kings,,spell_magic_greaterblessingofkings,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=25898/greater-blessing-of-kings""><b class=""whtt-name"">Greater Blessing of Kings</b></a><table width=""100%""><tr><td>150 Mana</td><th>40 yd range</th></tr></table>Instant<div class=""wowhead-tooltip-requirements"">Requires Paladin</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td>Reagents:<br /><div class=""indent q1""><a href=""/classic/item=21177/symbol-of-kings"">Symbol of Kings</a></div><div class=""q"">Gives all members of the raid or group that share the same class with the target the Greater Blessing of Kings, increasing total stats by 10% for 15 min. &nbsp;Players may only have one Blessing on them per Paladin at any one time.</div></td></tr></table>",4,0,1,1,0,0,0,1,0,0,0,60,347,150,0,0,5,0,1,0,9,0,0,0,0,0,0,1500,0,0,137,0,0,0,0
2,0,Ability,25899,Greater Blessing of Sanctuary,,spell_holy_greaterblessingofsanctuary,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=25899/greater-blessing-of-sanctuary""><b class=""whtt-name"">Greater Blessing of Sanctuary</b></a><table width=""100%""><tr><td>270 Mana</td><th>40 yd range</th></tr></table>Instant<div class=""wowhead-tooltip-requirements"">Requires Paladin</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td>Reagents:<br /><div class=""indent q1""><a href=""/classic/item=21177/symbol-of-kings"">Symbol of Kings</a></div><div class=""q"">Gives all members of the raid or group that share the same class with the target the Greater Blessing of Sanctuary, reducing damage dealt from all sources by up to 24 for 15 min. &nbsp;In addition, when the target blocks a melee attack the attacker will take 35 Holy damage. &nbsp;Players may only have one Blessing on them per Paladin at any one time.</div></td></tr></table>",4,0,1,1,0,0,0,1,0,0,0,60,347,270,0,0,5,0,1,0,-25,0,1,0,34,0,0,1500,0,0,14,0,0,43,0
2,0,Ability,25916,Greater Blessing of Might,,spell_holy_greaterblessingofkings,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=25916/greater-blessing-of-might""><b class=""whtt-name"">Greater Blessing of Might</b></a><table width=""100%""><tr><td>260 Mana</td><th>40 yd range</th></tr></table>Instant<div class=""wowhead-tooltip-requirements"">Requires Paladin</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td>Reagents:<br /><div class=""indent q1""><a href=""/classic/item=21177/symbol-of-kings"">Symbol of Kings</a></div><div class=""q"">Gives all members of the raid or group that share the same class with the target the Greater Blessing of Might, increasing melee attack power by 185 for 15 min. &nbsp;Players may only have one Blessing on them per Paladin at any one time.</div></td></tr></table>",4,0,1,1,0,0,0,1,0,0,60,60,347,260,0,0,5,0,1,0,184,0,0,0,0,0,0,1500,1,0,99,0,0,0,0
2,0,Ability,25918,Greater Blessing of Wisdom,,spell_holy_greaterblessingofwisdom,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=25918/greater-blessing-of-wisdom""><b class=""whtt-name"">Greater Blessing of Wisdom</b></a><table width=""100%""><tr><td>250 Mana</td><th>40 yd range</th></tr></table>Instant<div class=""wowhead-tooltip-requirements"">Requires Paladin</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td>Reagents:<br /><div class=""indent q1""><a href=""/classic/item=21177/symbol-of-kings"">Symbol of Kings</a></div><div class=""q"">Gives all members of the raid or group that share the same class with the target the Greater Blessing of Wisdom, restoring 33 mana every 5 seconds for 15 min. &nbsp;Players may only have one Blessing on them per Paladin at any one time.</div></td></tr></table>",4,0,1,1,0,0,0,1,0,0,0,60,347,250,0,0,5,0,1,0,32,0,0,0,0,0,0,1500,0,5000,24,0,0,0,0
2,0,Talent,20216,Divine Favor,,spell_holy_heal,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=20216/divine-favor""><b class=""whtt-name"">Divine Favor</b></a><div class=""q0"">Talent</div>4% of base mana<table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->2 min cooldown<!--cooldownText--><!--baseCooldown:2 min cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Paladin</div></td></tr></table><table><tr><td><div class=""q"">When activated, gives your next Flash of Light, Holy Light, or Holy Shock spell a 100% critical effect chance.</div></td></tr></table>",4,0,1,1,0,0,0,1,120000,1,0,0,21,0,0,0,1,0,1,0,99,0,0,0,0,0,4,0,0,0,107,0,0,0,0
2,0,Talent,20920,Seal of Command,5,ability_warrior_innerrage,"<table><tr><td><table width=""100%""><tr><td><a class=""whtt-name"" href=""/classic/spell=20920/seal-of-command""><b class=""whtt-name"">Seal of Command</b></a></td><th><b class=""q0""><br>Level <!--lvl-->60</b></th></tr></table><div class=""q0"">Talent</div>210 Mana<br />Instant<div class=""wowhead-tooltip-requirements"">Requires Paladin</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><div class=""q"">Gives the Paladin a chance to deal additional Holy damage equal to 70% of normal weapon damage. &nbsp;Only one Seal can be active on the Paladin at any one time. &nbsp;Lasts 30 sec.<br /><br />Unleashing this Seal's energy will judge an enemy, instantly causing <!--ppl20920:60:68:169:305-->169 to <!--ppl20920:60:68:186:305:1-->186 Holy damage, <!--ppl20920:60:68:339:610-->339 to <!--ppl20920:60:68:373:610:1-->373 if the target is stunned or incapacitated.</div> (1s cooldown)</td></tr></table>",4,0,1,1,0,0,0,1,0,0,68,60,9,210,0,0,1,0,1,0,-1,0,0,0,0,0,0,1500,0,0,42,0,0,0,0
2,0,Talent,20928,Holy Shield,3,classic_spell_holy_blessingofprotection,"<table><tr><td><table width=""100%""><tr><td><a class=""whtt-name"" href=""/classic/spell=20928/holy-shield""><b class=""whtt-name"">Holy Shield</b></a></td><th><b class=""q0""><br>Level <!--lvl-->60</b></th></tr></table><div class=""q0"">Talent</div>240 Mana<table width=""100%""><tr><td>Instant</td><th><!--cooldownText-->10 sec cooldown<!--cooldownText--><!--baseCooldown:10 sec cooldown--></th></tr></table><div class=""wowhead-tooltip-requirements"">Requires Paladin</div><span class=""wowhead-tooltip-requirements"">Requires level 60</span><br /></td></tr></table><table><tr><td><div class=""q"">Increases chance to block by 30% for 10 sec, and deals 130 Holy damage for each attack blocked while active. &nbsp;Damage caused by Holy Shield causes 20% additional threat.<!--sp456541:0--> Each block expends a charge. 4 charges.</div></td></tr></table>",4,0,1,1,0,0,0,1,10000,4,0,60,1,240,0,0,1,0,1,0,29,0,1,0,129,0,0,1500,0,0,51,0.05,0,43,0
3,0,Ability,10157,Arcane Intellect,5,spell_holy_magicalsentry,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=10157/arcane-intellect""><b class=""whtt-name"">Arcane Intellect</b></a><table width=""100%""><tr><td>1510 Mana</td><th>30 yd range</th></tr></table>Instant<div class=""wowhead-tooltip-requirements"">Requires Mage</div><span class=""wowhead-tooltip-requirements"">Requires level 56</span><br /></td></tr></table><table><tr><td><div class=""q"">Increases the target's Intellect by 31 for 30 min.</div></td></tr></table>",4,0,6,1,0,0,0,1,0,0,66,56,30,1510,0,0,4,0,1,0,30,0,0,0,0,0,0,1500,0,0,29,0,0,0,0
3,0,Ability,10170,Amplify Magic,4,spell_holy_flashheal,"<table><tr><td><a class=""whtt-name"" href=""/classic/spell=10170/amplify-magic""><b class=""whtt-name"">Amplify Magic</b></a><table width=""100%""><tr><td>450 Mana</td><th>30 yd range</th></tr></table>Instant<div class=""wowhead-tooltip-requirements"">Requires Mage</div><span class=""wowhead-tooltip-requirements"">Requires level 54</span><br /></td></tr></table><table><tr><td><div class=""q"">Amplifies magic used against the targeted party member, increasing damage taken from spells by up to 75 and healing spells by up to 150. &nbsp;Lasts 10 min.</div></td></tr></table>",4,0,6,1,0,0,0,1,0,0,0,54,6,450,0,0,4,0,1,0,74,0,1,0,149,0,0,1500,0,0,14,0,0,115,0
